ID;start;end;code;text;group;code2;R;G;B
183;290,1875645;323,0068482;NEC;L3 NEC;Naar zone;;;;
183;290,1875645;323,0068482;NEC;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
183;290,1875645;323,0068482;NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
183;290,1875645;323,0068482;NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
183;290,1875645;323,0068482;NEC;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
183;290,1875645;323,0068482;NEC;L4 NEC;Naar zone;;;;
183;290,1875645;323,0068482;NEC;Voorzet;Rendement;;;;
183;290,1875645;323,0068482;NEC;M4 NEC;Naar zone;;;;
183;290,1875645;323,0068482;NEC;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
183;290,1875645;323,0068482;NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
183;290,1875645;323,0068482;NEC;M3 NEC;Naar zone;;;;
183;290,1875645;323,0068482;NEC;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
183;290,1875645;323,0068482;NEC;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
183;290,1875645;323,0068482;NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
183;290,1875645;323,0068482;NEC;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Van speler;;;;
183;290,1875645;323,0068482;NEC;L4 NEC;Naar zone;;;;
183;290,1875645;323,0068482;NEC;Voorzet;Rendement;;;;
183;290,1875645;323,0068482;NEC;M4 NEC;Naar zone;;;;
183;290,1875645;323,0068482;NEC;Foul NEC;Rendement;;;;
184;290,9475173;323,0068482;Aanvallen;L2 NEC;Naar zone;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
184;290,9475173;323,0068482;Aanvallen;Van speler;;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
184;290,9475173;323,0068482;Aanvallen;L3 NEC;Naar zone;;;;
184;290,9475173;323,0068482;Aanvallen;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
184;290,9475173;323,0068482;Aanvallen;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
184;290,9475173;323,0068482;Aanvallen;L4 NEC;Naar zone;;;;
184;290,9475173;323,0068482;Aanvallen;Voorzet;Rendement;;;;
184;290,9475173;323,0068482;Aanvallen;M4 NEC;Naar zone;;;;
184;290,9475173;323,0068482;Aanvallen;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
184;290,9475173;323,0068482;Aanvallen;M3 NEC;Naar zone;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
184;290,9475173;323,0068482;Aanvallen;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
184;290,9475173;323,0068482;Aanvallen;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Van speler;;;;
184;290,9475173;323,0068482;Aanvallen;L4 NEC;Naar zone;;;;
184;290,9475173;323,0068482;Aanvallen;Voorzet;Rendement;;;;
184;290,9475173;323,0068482;Aanvallen;M4 NEC;Naar zone;;;;
184;290,9475173;323,0068482;Aanvallen;Foul NEC;Rendement;;;;
185;291,0955531;296,2673014;L2 NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
185;291,0955531;296,2673014;L2 NEC;Van speler;;;;;
185;291,0955531;296,2673014;L2 NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
185;291,0955531;296,2673014;L2 NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
185;291,0955531;296,2673014;L2 NEC;L3 NEC;Naar zone;;;;
186;291,9475173;292,9475173;Start;;;;;;
187;292,2193212;304,5489258;571f7079e3f64654a3c0c575912f2533;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
187;292,2193212;304,5489258;571f7079e3f64654a3c0c575912f2533;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
188;292,7035589;297,7943738;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;;
188;292,7035589;297,7943738;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
189;293,2673014;301,1609962;L3 NEC;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
189;293,2673014;301,1609962;L3 NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
189;293,2673014;301,1609962;L3 NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
189;293,2673014;301,1609962;L3 NEC;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
189;293,2673014;301,1609962;L3 NEC;L4 NEC;Naar zone;;;;
190;293,6648583;310,615978;Voorzet NEC;Voorzet;Rendement;;;;
190;293,6648583;310,615978;Voorzet NEC;M4 NEC;Naar zone;;;;
190;293,6648583;310,615978;Voorzet NEC;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
190;293,6648583;310,615978;Voorzet NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
190;293,6648583;310,615978;Voorzet NEC;M3 NEC;Naar zone;;;;
190;293,6648583;310,615978;Voorzet NEC;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
190;293,6648583;310,615978;Voorzet NEC;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
190;293,6648583;310,615978;Voorzet NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
190;293,6648583;310,615978;Voorzet NEC;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Van speler;;;;
190;293,6648583;310,615978;Voorzet NEC;L4 NEC;Naar zone;;;;
191;297,7943742;315,3686236;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
191;297,7943742;315,3686236;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;L4 NEC;Naar zone;;;;
191;297,7943742;315,3686236;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Voorzet;Rendement;;;;
191;297,7943742;315,3686236;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;M4 NEC;Naar zone;;;;
191;297,7943742;315,3686236;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
192;298,1609962;304,9128855;L4 NEC;Voorzet;Rendement;;;;
192;298,1609962;304,9128855;L4 NEC;M4 NEC;Naar zone;;;;
193;301,9128855;310,0232244;M4 NEC;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
193;301,9128855;310,0232244;M4 NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
193;301,9128855;310,0232244;M4 NEC;M3 NEC;Naar zone;;;;
194;304,5489262;318,0151279;571f7079e3f64654a3c0c575912f2533;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
194;304,5489262;318,0151279;571f7079e3f64654a3c0c575912f2533;M3 NEC;Naar zone;;;;
194;304,5489262;318,0151279;571f7079e3f64654a3c0c575912f2533;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
195;305,0151279;319,3112052;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
195;305,0151279;319,3112052;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
196;306,3112052;329,0068482;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Van speler;;;;
196;306,3112052;329,0068482;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;L4 NEC;Naar zone;;;;
196;306,3112052;329,0068482;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Voorzet;Rendement;;;;
196;306,3112052;329,0068482;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;M4 NEC;Naar zone;;;;
196;306,3112052;329,0068482;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Foul NEC;Rendement;;;;
197;307,0232244;313,711228;M3 NEC;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
197;307,0232244;313,711228;M3 NEC;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
197;307,0232244;313,711228;M3 NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
197;307,0232244;313,711228;M3 NEC;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Van speler;;;;
197;307,0232244;313,711228;M3 NEC;L4 NEC;Naar zone;;;;
198;310,6159788;327,5670985;Voorzet NEC;Voorzet;Rendement;;;;
198;310,6159788;327,5670985;Voorzet NEC;M4 NEC;Naar zone;;;;
198;310,6159788;327,5670985;Voorzet NEC;Foul NEC;Rendement;;;;
199;310,711228;317,8550682;L4 NEC;Voorzet;Rendement;;;;
199;310,711228;317,8550682;L4 NEC;M4 NEC;Naar zone;;;;
200;314,8550682;323,0068482;M4 NEC;Foul NEC;Rendement;;;;
201;315,6227709;325,6227709;Foul NEC;Foul NEC;Rendement;;;;
202;323,9959748;357,3562803;TEG;M1 TEG;Naar zone;;;;
202;323,9959748;357,3562803;TEG;Vast zetten;Storen NEC;;;;
202;323,9959748;357,3562803;TEG;KP trap;Start;;;;
202;323,9959748;357,3562803;TEG;L3 TEG;Naar zone;;;;
202;323,9959748;357,3562803;TEG;Balwinst;Rendement;;;;
203;325,3879329;357,5307861;M1 TEG;Vast zetten;Storen NEC;;;;
203;325,3879329;357,5307861;M1 TEG;KP trap;Start;;;;
203;325,3879329;357,5307861;M1 TEG;L3 TEG;Naar zone;;;;
204;325,9959748;357,8988764;Verdedigen;M1 TEG;Naar zone;;;;
204;325,9959748;357,8988764;Verdedigen;Vast zetten;Storen NEC;;;;
204;325,9959748;357,8988764;Verdedigen;KP trap;Start;;;;
204;325,9959748;357,8988764;Verdedigen;L3 TEG;Naar zone;;;;
204;325,9959748;357,8988764;Verdedigen;Balwinst;Rendement;;;;
205;341,0354342;357,8988764;VERD. Vast zetten NEC;Vast zetten;Storen NEC;;;;
205;341,0354342;357,8988764;VERD. Vast zetten NEC;KP trap;Start;;;;
205;341,0354342;357,8988764;VERD. Vast zetten NEC;L3 TEG;Naar zone;;;;
205;341,0354342;357,8988764;VERD. Vast zetten NEC;Balwinst;Rendement;;;;
206;351,4137088;366,8136849;cdb89f0e6caa4580a9057a0eed483188;Van speler;;;;;
206;351,4137088;366,8136849;cdb89f0e6caa4580a9057a0eed483188;R2 NEC;Naar zone;;;;
206;351,4137088;366,8136849;cdb89f0e6caa4580a9057a0eed483188;Balverlies;Rendement;;;;
207;353,8988764;360,8136849;NEC;M1 TEG;Startzone NEC;;;;
207;353,8988764;360,8136849;NEC;cdb89f0e6caa4580a9057a0eed483188;Naar speler;;;;
207;353,8988764;360,8136849;NEC;Van speler;;;;;
207;353,8988764;360,8136849;NEC;R2 NEC;Naar zone;;;;
207;353,8988764;360,8136849;NEC;Balverlies;Rendement;;;;
208;354,5307861;357,8988764;L3 TEG;Balwinst;Rendement;;;;
209;355,6136544;360,8136849;R2 NEC;Balverlies;Rendement;;;;
210;355,8988764;360,8136849;OMSCH aanvallen;M1 TEG;Startzone NEC;;;;
210;355,8988764;360,8136849;OMSCH aanvallen;cdb89f0e6caa4580a9057a0eed483188;Naar speler;;;;
210;355,8988764;360,8136849;OMSCH aanvallen;Van speler;;;;;
210;355,8988764;360,8136849;OMSCH aanvallen;R2 NEC;Naar zone;;;;
210;355,8988764;360,8136849;OMSCH aanvallen;Balverlies;Rendement;;;;
211;355,8988764;359,8988764;Balwinst;M1 TEG;Startzone NEC;;;;
211;355,8988764;359,8988764;Balwinst;cdb89f0e6caa4580a9057a0eed483188;Naar speler;;;;
211;355,8988764;359,8988764;Balwinst;Van speler;;;;;
211;355,8988764;359,8988764;Balwinst;R2 NEC;Naar zone;;;;
212;356,8988764;357,8988764;Start;M1 TEG;Startzone NEC;;;;
213;357,3562811;367,957399;TEG;R2 NEC;Startzone TEG;;;;
213;357,3562811;367,957399;TEG;R2 NEC;Naar zone;;;;
213;357,3562811;367,957399;TEG;L2 TEG;Naar zone;;;;
213;357,3562811;367,957399;TEG;Foul NEC;Rendement;;;;
214;358,0055224;361,5734561;L3 TEG;L2 TEG;Naar zone;;;;
215;358,5734561;367,957399;L2 TEG;Foul NEC;Rendement;;;;
216;358,8136849;367,957399;OMSCH verdedigen;R2 NEC;Startzone TEG;;;;
216;358,8136849;367,957399;OMSCH verdedigen;R2 NEC;Naar zone;;;;
216;358,8136849;367,957399;OMSCH verdedigen;L2 TEG;Naar zone;;;;
216;358,8136849;367,957399;OMSCH verdedigen;Foul NEC;Rendement;;;;
217;358,8136849;362,8136849;Balverlies;R2 NEC;Startzone TEG;;;;
217;358,8136849;362,8136849;Balverlies;R2 NEC;Naar zone;;;;
217;358,8136849;362,8136849;Balverlies;L2 TEG;Naar zone;;;;
218;360,8694523;370,8694523;Foul NEC;Foul NEC;Rendement;;;;
219;369,2591294;388,2424575;TEG;L2 TEG;Naar zone;;;;
219;369,2591294;388,2424575;TEG;Lange pass;Aanvallen TEG;;;;
219;369,2591294;388,2424575;TEG;Balwinst;Rendement;;;;
220;371,1309513;388,2424575;L2 TEG;Lange pass;Aanvallen TEG;;;;
220;371,1309513;388,2424575;L2 TEG;Balwinst;Rendement;;;;
221;371,2591294;388,2424575;Verdedigen;L2 TEG;Naar zone;;;;
221;371,2591294;388,2424575;Verdedigen;Lange pass;Aanvallen TEG;;;;
221;371,2591294;388,2424575;Verdedigen;Balwinst;Rendement;;;;
222;380,5305851;388,2424575;OPB. Lange pass TEG;Lange pass;Aanvallen TEG;;;;
222;380,5305851;388,2424575;OPB. Lange pass TEG;Balwinst;Rendement;;;;
223;382,3190689;395,8631831;277164c829ef4cbd98b41ddb90146300;Van speler;;;;;
223;382,3190689;395,8631831;277164c829ef4cbd98b41ddb90146300;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
224;382,8631831;396,8070471;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;277164c829ef4cbd98b41ddb90146300;Van speler;;;;
224;382,8631831;396,8070471;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
225;383,8070471;398,029759;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
225;383,8070471;398,029759;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Balverlies;Rendement;;;;
226;384,2424575;391,7189249;NEC;L2 TEG;Startzone NEC;;;;
226;384,2424575;391,7189249;NEC;M2 NEC;Naar zone;;;;
226;384,2424575;391,7189249;NEC;277164c829ef4cbd98b41ddb90146300;Naar speler;;;;
226;384,2424575;391,7189249;NEC;Van speler;;;;;
226;384,2424575;391,7189249;NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
226;384,2424575;391,7189249;NEC;277164c829ef4cbd98b41ddb90146300;Van speler;;;;
226;384,2424575;391,7189249;NEC;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
226;384,2424575;391,7189249;NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
226;384,2424575;391,7189249;NEC;Balverlies;Rendement;;;;
227;385,6950563;392,279038;M2 NEC;277164c829ef4cbd98b41ddb90146300;Naar speler;;;;
227;385,6950563;392,279038;M2 NEC;Van speler;;;;;
227;385,6950563;392,279038;M2 NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
227;385,6950563;392,279038;M2 NEC;277164c829ef4cbd98b41ddb90146300;Van speler;;;;
227;385,6950563;392,279038;M2 NEC;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
227;385,6950563;392,279038;M2 NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
227;385,6950563;392,279038;M2 NEC;Balverlies;Rendement;;;;
228;386,2424575;392,279038;OMSCH aanvallen;L2 TEG;Startzone NEC;;;;
228;386,2424575;392,279038;OMSCH aanvallen;M2 NEC;Naar zone;;;;
228;386,2424575;392,279038;OMSCH aanvallen;277164c829ef4cbd98b41ddb90146300;Naar speler;;;;
228;386,2424575;392,279038;OMSCH aanvallen;Van speler;;;;;
228;386,2424575;392,279038;OMSCH aanvallen;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
228;386,2424575;392,279038;OMSCH aanvallen;277164c829ef4cbd98b41ddb90146300;Van speler;;;;
228;386,2424575;392,279038;OMSCH aanvallen;gAAAAABYrzOVOvxzwI78l2icwEqrOMhckFiPLqnO6JLa8RCxzjCiiwO0HCHd1ihXbQZ-5ihyKzvqBIGrthFbclSYZj_uC2O3_g==;Naar speler;;;;
228;386,2424575;392,279038;OMSCH aanvallen;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
228;386,2424575;392,279038;OMSCH aanvallen;Balverlies;Rendement;;;;
229;386,2424575;390,2424575;Balwinst;L2 TEG;Startzone NEC;;;;
229;386,2424575;390,2424575;Balwinst;M2 NEC;Naar zone;;;;
229;386,2424575;390,2424575;Balwinst;277164c829ef4cbd98b41ddb90146300;Naar speler;;;;
229;386,2424575;390,2424575;Balwinst;Van speler;;;;;
229;386,2424575;390,2424575;Balwinst;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
229;386,2424575;390,2424575;Balwinst;277164c829ef4cbd98b41ddb90146300;Van speler;;;;
230;387,2424575;388,2424575;Start;L2 TEG;Startzone NEC;;;;
231;388,279038;395,1588126;TEG;M2 NEC;Startzone TEG;;;;
231;388,279038;395,1588126;TEG;M2 TEG;Naar zone;;;;
231;388,279038;395,1588126;TEG;Balwinst;Rendement;;;;
232;388,5828333;399,7017267;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;;
