start_time;ID;start;end;code;group;text;code2;R;G;B
2016-04-20 18:01:49.97 +0200;633;1448,138224;1449,138224;Start;;;;;;
2016-04-20 18:01:49.97 +0200;634;1448,541948;1461,494464;87840ed253414bec9ede11f5532cea5f;Van speler;e32b7d970cf54c46b4666b2736d52482;;;;
2016-04-20 18:01:49.97 +0200;634;1448,541948;1461,494464;87840ed253414bec9ede11f5532cea5f;Naar speler;17d904e1c0cf4cb6bd7e3613675d443d;;;;
2016-04-20 18:01:49.97 +0200;635;1449,494464;1462,022462;17d904e1c0cf4cb6bd7e3613675d443d;Van speler;87840ed253414bec9ede11f5532cea5f;;;;
2016-04-20 18:01:49.97 +0200;635;1449,494464;1462,022462;17d904e1c0cf4cb6bd7e3613675d443d;Naar speler;3d084db9c6e041798b9261e9634c2906;;;;
2016-04-20 18:01:49.97 +0200;636;1450,022462;1461,382225;3d084db9c6e041798b9261e9634c2906;Van speler;17d904e1c0cf4cb6bd7e3613675d443d;;;;
2016-04-20 18:01:49.97 +0200;636;1450,022462;1461,382225;3d084db9c6e041798b9261e9634c2906;Naar zone;M2 NEC;;;;
2016-04-20 18:01:49.97 +0200;636;1450,022462;1461,382225;3d084db9c6e041798b9261e9634c2906;Naar zone;R2 NEC;;;;
2016-04-20 18:01:49.97 +0200;636;1450,022462;1461,382225;3d084db9c6e041798b9261e9634c2906;Naar speler;gAAAAABYrzOVCCPx_WsUH743GXzaKKwsNnlOqp1L2TXe6puTepjd6fznP9YZbhpTsL0b5OHOlFcjKMAlRKefSRvTDEFb0mzA5Q==;;;;
2016-04-20 18:01:49.97 +0200;637;1453,670332;1469,094119;gAAAAABYrzOVCCPx_WsUH743GXzaKKwsNnlOqp1L2TXe6puTepjd6fznP9YZbhpTsL0b5OHOlFcjKMAlRKefSRvTDEFb0mzA5Q==;Van speler;3d084db9c6e041798b9261e9634c2906;;;;
2016-04-20 18:01:49.97 +0200;637;1453,670332;1469,094119;gAAAAABYrzOVCCPx_WsUH743GXzaKKwsNnlOqp1L2TXe6puTepjd6fznP9YZbhpTsL0b5OHOlFcjKMAlRKefSRvTDEFb0mzA5Q==;Naar speler;3d084db9c6e041798b9261e9634c2906;;;;
2016-04-20 18:01:49.97 +0200;638;1456,054295;1467,202404;R2 NEC;Naar speler;gAAAAABYrzOVCCPx_WsUH743GXzaKKwsNnlOqp1L2TXe6puTepjd6fznP9YZbhpTsL0b5OHOlFcjKMAlRKefSRvTDEFb0mzA5Q==;;;;
2016-04-20 18:01:49.97 +0200;638;1456,054295;1467,202404;R2 NEC;Van speler;3d084db9c6e041798b9261e9634c2906;;;;
2016-04-20 18:01:49.97 +0200;638;1456,054295;1467,202404;R2 NEC;Naar speler;3d084db9c6e041798b9261e9634c2906;;;;
2016-04-20 18:01:49.97 +0200;638;1456,054295;1467,202404;R2 NEC;Van speler;gAAAAABYrzOVCCPx_WsUH743GXzaKKwsNnlOqp1L2TXe6puTepjd6fznP9YZbhpTsL0b5OHOlFcjKMAlRKefSRvTDEFb0mzA5Q==;;;;
2016-04-20 18:01:49.97 +0200;638;1456,054295;1467,202404;R2 NEC;Naar speler;e32b7d970cf54c46b4666b2736d52482;;;;
2016-04-20 18:01:49.97 +0200;638;1456,054295;1467,202404;R2 NEC;Van speler;3d084db9c6e041798b9261e9634c2906;;;;
2016-04-20 18:01:49.97 +0200;638;1456,054295;1467,202404;R2 NEC;Naar zone;M2 NEC;;;;
2016-04-20 18:01:49.97 +0200;639;1460,36592;1474,866435;e32b7d970cf54c46b4666b2736d52482;Van speler;3d084db9c6e041798b9261e9634c2906;;;;
2016-04-20 18:01:49.97 +0200;639;1460,36592;1474,866435;e32b7d970cf54c46b4666b2736d52482;Naar zone;M2 NEC;;;;
2016-04-20 18:01:49.97 +0200;639;1460,36592;1474,866435;e32b7d970cf54c46b4666b2736d52482;Rendement;Balverlies;;;;
2016-04-20 18:01:49.97 +0200;640;1461,382226;1472,36592;3d084db9c6e041798b9261e9634c2906;Van speler;gAAAAABYrzOVCCPx_WsUH743GXzaKKwsNnlOqp1L2TXe6puTepjd6fznP9YZbhpTsL0b5OHOlFcjKMAlRKefSRvTDEFb0mzA5Q==;;;;
2016-04-20 18:01:49.97 +0200;640;1461,382226;1472,36592;3d084db9c6e041798b9261e9634c2906;Naar speler;e32b7d970cf54c46b4666b2736d52482;;;;
2016-04-20 18:01:49.97 +0200;641;1464,202404;1468,866435;M2 NEC;Rendement;Balverlies;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Startzone TEG;M2 NEC;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Naar zone;M3 TEG;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Naar zone;M2 TEG;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Naar zone;M1 TEG;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Naar zone;L1 TEG;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Aanvallen TEG;Lange pass;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Naar zone;M2 TEG;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Naar zone;R2 TEG;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Naar zone;M3 TEG;;;;
2016-04-20 18:01:49.97 +0200;642;1464,866435;1497,610362;TEG;Naar zone;R3 TEG;;;;
